kew_id,taxon_name_binom,authors,Full name,Author,taxon_name_auth,pg_2C,pg_1C,Mbp_2C,Mbp_1C,Mbp_1Cx,Ploidy,Chromosome_number_2n,GC_%,Locality,Latitude,Longitude,Altitude_m,Collector,FCM method,FCM standard,Sample/standard ratio with DAPI (mean),CV (%),sample/standard ratio with PI (mean),CV (%),mean DAPI/PI,CV (%),Data source,from GB material,DB
510168-1,Onobrychis viciifolia,Scop.,Onobrychis viciifolia,Scop.,Onobrychis viciifolia Scop.,2.31,1.16,2260.36,1130.18,565.09,4,28,38.32730004,Plant cultivated from seeds provided by http: //plantanaturalis.com/,,,,,lh-1,B.p.,0.777500182,0.441889123,0.73153532,1.340806695,1.062964549,1.446368732,Šmarda et al. 2019,n,Šmarda et al. 2019
510480-1,Ononis repens,L.,Ononis repens,L.,Ononis repens L.,3.4,1.7,3324.43,1662.22,415.55,8,60,38.88530245,"Czech Republic, Bohemia, Rovná (distr. Strakonice): W fringe of the Sedlina Nature Reserve, 1.5 km ESE of the chapel in Domanice","49°17'50""N","13°56'30""E",437,V. Grulich,lh-1,P.s.,0.492560669,0.616109886,0.423966205,0.312742826,1.161785017,0.307643159,Šmarda et al. 2019,n,Šmarda et al. 2019
332101-2,Ononis spinosa,L.,Ononis spinosa,L.,Ononis spinosa L.,1.28,0.64,1255.06,627.53,313.77,4,30,36.63657189,"Czech Republic, Moravia, Strání (distr. Uherské Hradišt?): NE shore of the Žabka pond","48°54'26""N","17°40'32""E",450,O. Knápek,lh-1,L.e.,0.819197368,0.544266998,0.7396616,0.91804456,1.107628744,1.458421678,Šmarda et al. 2019,n,Šmarda et al. 2019
235234-1,Onopordum acanthium,L.,Onopordum acanthium,L.,Onopordum acanthium L.,2.34,1.17,2290.9,1145.45,1145.45,2,34,39.78234565,"Czech Republic, Moravia, Jarom??ice nad Rokytnou (distr. T?ebí?): 780 m SSW of the chateau, along the road to Moravské Bud?jovice, road ditch","49°05'15""N","15°53'11""E",432,O. Knápek & P. Šmarda,lh-1,B.p.,0.732230741,0.490906137,0.741418003,1.361174036,0.987608526,0.36064906,Šmarda et al. 2019,n,Šmarda et al. 2019
304390-2,Ophioglossum vulgatum,L.,Ophioglossum vulgatum,L.,Ophioglossum vulgatum L.,114.47,57.23,111946.79,55973.4,3498.34,32,480,42.53417107,"Botanischer Garten, Universität Regensburg, Germany",,,,"P. Bureš, P. Šmarda, O. Rotreklová, I. Hralová",lh-1,V.f.,4.464801442,1.325759503,4.810182385,0.327695305,0.928197953,,Šmarda et al. 2019,n,Šmarda et al. 2019
647746-1,Ophrys apifera,Huds.,Ophrys apifera,Huds.,Ophrys apifera Huds.,10.62,5.31,10383.94,5191.97,5191.97,2,36,44.90471622,"Czech Republic, Moravia, Velká nad Veli?kou (distr. Hodonín): N part of the Zahrady pod Hájem Nature Reserve, broad-leaved dry grassland","48°53'01""N","17°31'49""E",364,P. Šmarda & K. Fajmon,"lh-3, measured from immature ovaria",P.s.,1.112281537,0.496508607,1.324267948,0.104981493,0.839921814,4.729486989,Šmarda et al. 2019,n,Šmarda et al. 2019
648875-1,Orchis militaris,L.,Orchis militaris,L.,Orchis militaris L.,14.79,7.39,14464.55,7232.27,7232.27,2,42,43.01429716,"Czech Republic, Moravia, Velká nad Veli?kou (distr. Hodonín): central part of the Zahrady pod Hájem Nature Reserve, broad-leaved grassland","48°52'42""N","17°32'08""E",409,P. Šmarda & K. Fajmon,"lh-3, measured from immature ovaria",P.s.,1.723850577,0.475537057,1.84466979,1.221987445,0.93450361,0.389150526,Šmarda et al. 2019,n,Šmarda et al. 2019
649036-1,Orchis purpurea,Huds.,Orchis purpurea,Huds.,Orchis purpurea Huds.,10.23,5.12,10008.48,5004.24,5004.24,2,42,43.22525994,"Czech Republic, Moravia, ?ížov (distr. Znojmo): 590 m ENE of the ?ížov-Hardegg border crossing, deciduous forest on a slope above the Lange Nudel meadow","48°51'15""N","15°52'13""E",298,O. Knápek & V. Grulich,"lh-3, measured from immature ovaria",B.p.,2.661774241,1.377512472,3.239107889,1.790397493,0.821818429,0.888736768,Šmarda et al. 2019,n,Šmarda et al. 2019
453395-1,Origanum vulgare,L.,Origanum vulgare,L.,Origanum vulgare L.,1.3,0.65,1272.7,636.35,318.17,4,30,42.04308005,"Czech Republic, Moravia, Brno-Ob?any (distr. Brno-m?sto): 1 km SE of the church in the village, ruderal place along a dirt road","49°13'33""N","16°39'43""E",220,P. Šmarda,lh-3,L.e.,0.630936002,0.391057724,0.750052623,0.417790025,0.841188982,0.936014985,Šmarda et al. 2019,n,Šmarda et al. 2019
539600-1,Ornithogalum umbellatum,L.,Ornithogalum umbellatum,L.,Ornithogalum umbellatum L.,41.6,20.8,40683.9,20341.95,6780.65,6,54,43.99192335,"Czech Republic, Moravia, Brno-st?ed (distr. Brno-m?sto): flowerbed in front of the Merhautova 5 house, 1.3 km NNE of the nám?stí Svobody square, cultivated plant of unknown origin","49°12'12""N","16°37'11""E",224,J. Danihelka,lh-6,V.f.,1.496143621,0.938799612,1.748125037,1.305767172,0.856008689,2.126917867,Šmarda et al. 2019,n,Šmarda et al. 2019
539600-1,Ornithogalum umbellatum,L.,Ornithogalum umbellatum,L.,Ornithogalum umbellatum L.,41.25,20.62,40339.92,20169.96,6723.32,6,54,44.07930386,"Czech Republic, Moravia, Brno-Bohunice (distr. Brno-m?sto): S part of the Úst?ední h?bitov cemetary, 650 m SSE of the crematorium, cultivated on a grave and escaping to the near surroundings","49°10'01""N","16°35'40""E",233,J. Danihelka,lh-6,V.f.,1.476432917,0.305582913,1.733344749,0.458883535,0.851790089,0.381667288,Šmarda et al. 2019,n,Šmarda et al. 2019
510863-1,Ornithopus perpusillus,L.,Ornithopus perpusillus,L.,Ornithopus perpusillus L.,1.08,0.54,1053.22,526.61,526.61,2,14,40.21783102,"Czech Republic, Bohemia, Mimo?-Hrad?any (distr. ?eská Lípa): 1.2 km SE of the dam of the Hrad?anský rybník pond, sandbank W of the dam of the Držník pond","50°36'39""N","14°43'11""E",280,V. Grulich,lh-1,L.e.,0.575075946,1.004569429,0.620706931,1.558744789,0.926485459,0.64447332,Šmarda et al. 2019,n,Šmarda et al. 2019
662213-1,Orobanche caryophyllacea,Sm.,Orobanche caryophyllacea,Sm.,Orobanche caryophyllacea Sm.,6.56,3.28,6414.1,3207.05,3207.05,2,38,42.18054787,"Czech Republic, Moravia, Malá Vrbka (distr. Hodonín): ?ertoryje Nature Reserve, 2.7 km SW of the church in the village, mesophilous meadow, growing probably on Gallium album","48°51'39""N","17°25'31""E",367,J. Danihelka,lh-1,P.s.,0.799562503,0.620869751,0.817992502,2.138991568,0.978106396,1.56081154,Šmarda et al. 2019,n,Šmarda et al. 2019
662398-1,Orobanche hederae,Duby,Orobanche hederae,Duby,Orobanche hederae Duby,5.01,2.5,4895.03,2447.52,2447.52,2,38,43.28409029,"Czech Republic, Moravia, Straník (distr. Nový Ji?ín): Polštá?ové lávy Nature Reserve, small chapel at the N fringe of the village, growing in Hedera helix","49°32'58""N","17°59'13""E",411,O. Knápek,lh-3,P.s.,0.574715504,0.832077319,0.624265291,0.971419626,0.920642032,0.482850814,Šmarda et al. 2019,n,Šmarda et al. 2019
176704-2,Orthilia secunda,(L.) House,Orthilia secunda,(L.) House,Orthilia secunda (L.) House,16.2,8.1,15840.19,7920.09,7920.09,2,38,41.86389213,"Czech Republic, Bohemia, Krkonoše Mts., Pec pod Sn?žkou (distr. Trutnov): SW slope of Sn?žka Mt., Dolní Rudník site, mountain spruce-beech forest","50°43'50""N","15°43'52""E",1100,"P. Šmarda, O. Knápek, V. Grulich",lh-1,V.f.,0.655131948,0.904623667,0.680628601,0.832383995,0.96253955,1.086786474,Šmarda et al. 2019,n,Šmarda et al. 2019
305721-2,Osmunda regalis,L.,Osmunda regalis,L.,Osmunda regalis L.,25.4,12.7,24839.16,12419.58,12419.58,2,44,44.59458048,"Giardino Botanico di Bormio, Italy",,,,P. Bureš,lh-1,P.s.,2.708525754,0.321572368,3.167748127,0.10585771,0.855031917,,Šmarda et al. 2019,n,Šmarda et al. 2019
30012601-2,Oxalis acetosella,L.,Oxalis acetosella,L.,Oxalis acetosella L.,4.91,2.46,4806.14,2403.07,2403.07,2,22,40.25304734,"Botanical Garden of the Faculty of Science, Masaryk University, Brno, Czech Republic",,,,"A. B?ezinová, H. Steigerová",lh-1,B.p.,1.499311123,0.964501213,1.555442926,0.738857428,0.963904029,0.340230664,Šmarda et al. 2019,n,Šmarda et al. 2019
177893-2,Oxalis corniculata,L.,Oxalis corniculata,L.,Oxalis corniculata L.,1.93,0.97,1890.4,945.2,472.6,4,48,37.9421243,"Czech Republic, Moravia, Brno-Ob?any (distr. Brno-m?sto): Mlýnské náb??ží street nr. 35, in between the pavement and a low fence wall","49°13'40""N","16°39'29""E",215,P. Šmarda,lh-1,B.p.,0.662757876,0.385935968,0.611802608,1.650724548,1.083438444,1.274346494,Šmarda et al. 2019,n,Šmarda et al. 2019
177944-2,Oxalis dillenii,Jacq.,Oxalis dillenii,Jacq.,Oxalis dillenii Jacq.,0.94,0.47,923.34,461.67,461.67,2,24,37.59843692,"Czech Republic, Moravia, Brno-?erná Pole (distr. Brno-m?sto): Merhautova street, front garden of the house nr. 5, 80 m NE of the intersection with Dur?ákova street","49°12'12""N","16°37'12""E",220,J. Danihelka,lh-1,L.e.,0.575247124,0.253508837,0.544161799,0.99242486,1.057184822,0.87769126,Šmarda et al. 2019,n,Šmarda et al. 2019
177944-2,Oxalis dillenii,Jacq.,Oxalis dillenii,Jacq.,Oxalis dillenii Jacq.,0.87,0.44,855.42,427.71,427.71,2,24,36.56363774,"Czech Republic, Moravia, Brno-Bohunice (distr. Brno-m?sto): university campus, 1.43 km NNE of sv. Jan Nepomucký church in Brno-Starý Lískovec, weed in ornamental planting","49°10'42""N","16°34'14""E",279,J. Danihelka,lh-1,L.e.,0.560285354,0.264943177,0.504135594,1.456310898,1.111507263,1.196478471,Šmarda et al. 2019,n,Šmarda et al. 2019
178499-2,Oxalis stricta,L.,Oxalis stricta,L.,Oxalis stricta L.,0.96,0.48,942.55,471.28,471.28,2,24,37.48242795,"Czech Republic, Bohemia, Pardubice-Polabiny (distr. Pardubice): Prodloužená street, flower beds in front of a block of flats, 1.1 km ENE of the Pardubice-Rosice railway station","50°02'54""N","15°45'21""E",217,J. Danihelka,lh-1,L.e.,0.590520425,0.823504072,0.555485349,1.499073003,1.063199087,1.423557296,Šmarda et al. 2019,n,Šmarda et al. 2019
412217-1,Panicum miliaceum,L.,Panicum miliaceum,L.,Panicum miliaceum L.,1.81,0.9,1766.54,883.27,441.63,4,36,46.46626309,"Czech Republic, Moravia, Uher?ice (distr. B?eclav): near the crossroads 1.5 km NNW of the church in the village, an arable field close to a salt marsh ","48°58'50""N","16°38'59""E",174,"P. Novák, P. Veselý, H. Prokešová & H. Galušková",lh-3,G.m.,0.545951343,0.903397717,0.869832108,1.12259219,0.627703422,1.426107626,Šmarda et al. 2019,n,Šmarda et al. 2019
673488-1,Papaver dubium,L.,Papaver dubium,L.,Papaver dubium L.,9.51,4.75,9296.5,4648.25,1549.42,6,42,41.44697473,"Czech Republic, Bohemia, Hrádek (distr. Pardubice): disturbed places along the road to Dolany, next to the N margin of the village, 3.35 km ENE of the church in Lázn? Bohdane?","50°05'02""N","15°43'32""E",232,J. Danihelka,lh-3,P.s.,1.206162915,1.233605778,1.185586039,1.822895416,1.017428368,0.587362193,Šmarda et al. 2019,n,Šmarda et al. 2019
306058-2,Papaver rhoeas,L.,Papaver rhoeas,L.,Papaver rhoeas L.,4.32,2.16,4225.69,2112.84,2112.84,2,14,40.92618221,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): grounds of the former military barracks, 400 m WNW of the church in the village, mown grassland in front of the main gate","49°15'06""N","16°34'34""E",311,O. Knápek,lh-1,B.p.,1.272602703,0.647858291,1.367586358,0.82844239,0.930576714,0.83868786,Šmarda et al. 2019,n,Šmarda et al. 2019
854958-1,Parietaria officinalis,L.,Parietaria officinalis,L.,Parietaria officinalis L.,0.77,0.38,751.13,375.57,375.57,2,14,37.5359212,"Czech Republic, Moravia, Pavlov (distr. B?eclav): 100 m NW of the spring in the Sout?ska site, along the red-marked tourist path to D?vín hill","48°51'40""N","16°38'41""E",350,P. Veselý & O. Knápek,lh-1,L.e.,0.469421704,0.509819626,0.442673116,0.058374466,1.060423455,0.456610658,Šmarda et al. 2019,n,Šmarda et al. 2019
539724-1,Paris quadrifolia,L.,Paris quadrifolia,L.,Paris quadrifolia L.,89.78,44.89,87802.75,43901.37,21950.69,4,20,40.56053041,"Czech Republic, Moravia, ?ížov (distr. Znojmo): 2.4 km SSW of the chapel in the village, borderline between a spruce and a deciduous forests","48°51'26""N","15°52'13""E",285,O. Knápek & V. Grulich,lh-3,H.a.,1.38445395,1.05492102,1.51798451,1.013262803,0.912036914,0.420732557,Šmarda et al. 2019,n,Šmarda et al. 2019
539724-1,Paris quadrifolia,L.,Paris quadrifolia,L.,Paris quadrifolia L.,88.33,44.17,86389.26,43194.63,21597.31,4,20,40.02570738,"Czech Republic, Moravia, Synalov (distr. Brno-venkov): along the road from the Synalov-Hájenka gamekeeper's lodge to Sýko? hill, beech forest","49°26'37""N","16°24'16""E",655,P. Šmarda,lh-3,H.a.,1.400526412,0.748750123,1.493547287,0.164768983,0.937722186,0.813315649,Šmarda et al. 2019,n,Šmarda et al. 2019
792120-1,Parnassia palustris,L.,Parnassia palustris,L.,Parnassia palustris L.,2.03,1.01,1983.57,991.79,991.79,2,18,40.91836744,"Czech Republic, Bohemia, Krkonoše Mts., Horní Albe?ice (distr. Trutnov): plant from the living collection of endangered plants, KRNAP in Vrchlabí",,,,L. Har?ariková,lh-1,B.p.,0.597635614,0.862573249,0.641956436,1.793722316,0.930959768,0.480884495,Šmarda et al. 2019,n,Šmarda et al. 2019
184082-2,Parthenocissus inserta,(A. Kern.) Fritsch,Parthenocissus inserta,(A. Kern.) Fritsch,Parthenocissus inserta (A. Kern.) Fritsch,1.15,0.58,1127.19,563.6,563.6,2,40,37.77724348,"Czech Republic, Moravia, Podmolí (distr. Znojmo): along the way to the Šobes vineyards, 320 m NW of the former Gruber hotel, close to the rope bridge over the Dyje river, climbing on trees","48°48'46""N","15°58'38""E",245,O. Knápek & V. Grulich,lh-3,L.e.,0.696125123,0.502228014,0.664302861,1.023674021,1.047952404,0.779422387,Šmarda et al. 2019,n,Šmarda et al. 2019
184091-2,Parthenocissus quinquefolia,(L.) Planch.,Parthenocissus quinquefolia,(L.) Planch.,Parthenocissus quinquefolia (L.) Planch.,1.31,0.65,1277.38,638.69,638.69,2,40,38.1349262,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): grounds of the former military barracks","49°15'06.250""N","16°34'29.287""E",309,"P. Šmarda, A. B?ezinová, H. Steigerová",lh-1,L.e.,0.774905919,0.930023933,0.752810864,2.340612145,1.029620414,1.534485196,Šmarda et al. 2019,n,Šmarda et al. 2019
30193627-2,Persicaria amphibia,(L.) Delarbre,Persicaria amphibia,(L.) Delarbre,Persicaria amphibia (L.) Delarbre,2.79,1.4,2732.4,1366.2,455.4,6,66,39.7357555,"Czech Republic, Moravia, Drásov (distr. Brno-venkov): 740 m N of the church in the village, bank of the Lub? brook","49°20'19""N","16°28'45""E",270,P. Šmarda,lh-1,B.p.,0.875437832,0.616777002,0.884305027,0.783480657,0.989972697,0.78722684,Šmarda et al. 2019,n,Šmarda et al. 2019
77069479-1,Persicaria hydropiper,(L.) Delarbre,Persicaria hydropiper,(L.) Delarbre,Persicaria hydropiper (L.) Delarbre,1.33,0.66,1300.37,650.18,650.18,2,20,41.02739867,"Czech Republic, Bohemia, Cheb-Slapany (distr. Cheb): ruderal place in the Odrava river valley, along the road from Slapany to Starý Hroz?atov, 1 km NW of the Starý Hroz?atov castle","50°01'53""N","12°23'01""E",479,V. Grulich,lh-1,L.e.,0.680580086,0.632319395,0.76636066,0.97069978,0.888067619,0.651405726,Šmarda et al. 2019,n,Šmarda et al. 2019
695052-1,Persicaria maculosa,Gray,Persicaria maculosa,Gray,Persicaria maculosa Gray,3.08,1.54,3015.17,1507.59,753.79,4,44,40.78239366,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): main gate to the grounds of the former military barracks, 490 m W of the church in the village, roadside","49°15'06""N","16°34'30""E",306,P. Šmarda,lh-1,L.e.,1.598595908,1.7324284,1.776967472,1.087875277,0.899595741,1.003827135,Šmarda et al. 2019,n,Šmarda et al. 2019
157828-3,Persicaria minor,(Huds.) Opiz,Persicaria minor,(Huds.) Opiz,Persicaria minor (Huds.) Opiz,2.8,1.4,2739.54,1369.77,684.89,4,40,40.55286948,"Czech Republic, Moravia, Vysoké Popovice (distr. Brno-venkov): 1.01 km N(NW) of the church in the village, wet ditch of a forest road","49°11'29""N","16°17'04""E",438,P. Šmarda,lh-2,G.m.,1.178493111,0.553509772,1.34893377,1.365657282,0.873713158,0.827398315,Šmarda et al. 2019,n,Šmarda et al. 2019
77108460-1,Persicaria mitis,(Schrank) Assenov,Persicaria mitis,(Schrank) Assenov,Persicaria mitis (Schrank) Assenov,3.14,1.57,3071,1535.5,767.75,4,40,40.29772995,"Czech Republic, Moravia, Malhostovice (distr. Brno-venkov): 1.1 km ESE of the church in the village, wet roadside ","49°19'49""N","16°31'02""E",312,P. Šmarda,lh-1,L.e.,1.669879046,0.877784344,1.809868103,0.39553558,0.922652343,2.219229793,Šmarda et al. 2019,n,Šmarda et al. 2019
237345-1,Petasites albus,(L.) Gaertn.,Petasites albus,(L.) Gaertn.,Petasites albus (L.) Gaertn.,5.36,2.68,5239.14,2619.57,2619.57,2,60,37.56902978,"Czech Republic, Bohemia, Rejdice (distr. Jablonec nad Nisou): 600 m SSW of Bílá skála hill, gritty roadside","50°44'02""N","15°22'25""E",840,P. Šmarda,lh-1,B.p.,1.870813374,0.978769201,1.695578027,1.374937533,1.103479859,1.620240028,Šmarda et al. 2019,n,Šmarda et al. 2019
432789-1,Phacelia tanacetifolia,Benth.,Phacelia tanacetifolia,Benth.,Phacelia tanacetifolia Benth.,1.13,0.56,1104.78,552.39,552.39,2,22,40.04309951,"Czech Republic, Moravia, Dolní Dunajovice (distr. B?eclav): 2.6 km SW of the church in the village, 300 m NE of Liš?í kopec hill, edge of a vineyard","48°50'21""N","16°34'08""E",225,O. Knápek & P. ?ur?anová,lh-3,L.e.,0.608703098,0.158349993,0.651094359,0.285002339,0.934899822,0.430403227,Šmarda et al. 2019,n,Šmarda et al. 2019
415571-1,Phalaris arundinacea,L.,Phalaris arundinacea,L.,Phalaris arundinacea L.,9.29,4.64,9080.92,4540.46,2270.23,4,28,47.69978609,"Botanical Garden of the Faculty of Science, Masaryk University, Brno, Czech Republic",,,,P. Šmarda,lh-1,L.e.,3.247731207,0.965407233,5.351769559,0.58083203,0.606860523,1.011490398,Šmarda et al. 2019,n,Šmarda et al. 2019
17344580-1,Phegopteris connectilis,(Michx.) Watt,Phegopteris connectilis,(Michx.) Watt,Phegopteris connectilis (Michx.) Watt,12.59,6.3,12314.07,6157.04,4104.69,3,90,43.72996707,"Czech Republic, Moravia, Cikháj (distr. Ž?ár nad Sázavou): W slope of Žákova hora Mt., 1.4 km NNE of the church in the village, forest road ditch","49°39'31""N","15°58'42""E",700,J. Danihelka,lh-3,P.s.,1.410234233,0.168387259,1.570418662,0.70579952,0.897998901,0.238576613,Šmarda et al. 2019,n,Šmarda et al. 2019
415775-1,Phleum alpinum,L.,Phleum alpinum,L.,Phleum alpinum L.,2.44,1.22,2381.8,1190.9,1190.9,2,14,46.19557899,"Czech Republic, Bohemia, Krkonoše Mts., Horní Malá Úpa-Mokré Jámy (distr. Trutnov): 1.45 km SW of the Czech-Polish border crossing, acidophilous mountain grassland","50°44'20""N","15°48'27""E",992,"P. Šmarda, O. Knápek, V. Grulich",lh-1,G.m.,0.748148635,0.331074807,1.17278156,0.187084159,0.637927688,0.350237374,Šmarda et al. 2019,n,Šmarda et al. 2019
415866-1,Phleum phleoides,(L.) H. Karst.,Phleum phleoides,(L.) H. Karst.,Phleum phleoides (L.) H. Karst.,3.49,1.74,3408.91,1704.45,1704.45,2,14,47.18039106,"Botanical Garden of the Faculty of Science, Masaryk University, Brno, Czech Republic",,,,P. Šmarda,lh-1,P.s.,0.31901751,0.221820843,0.434739142,1.498367083,0.733907359,1.280192211,Šmarda et al. 2019,n,Šmarda et al. 2019
415868-1,Phleum pratense,L.,Phleum pratense,L.,Phleum pratense L.,7.99,3.99,7809.8,3904.9,1301.63,6,42,46.63105025,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): grounds of the former military barracks, mown ruderal grassland","49°15'03""N","16°34'23""E",310,P. Šmarda,lh-1,L.e.,2.980082193,0.330503229,4.602641384,2.30975898,0.647677068,2.062843308,Šmarda et al. 2019,n,Šmarda et al. 2019
144438-1,Phyteuma orbiculare,L.,Phyteuma orbiculare,L.,Phyteuma orbiculare L.,2.15,1.08,2106.27,1053.14,1053.14,2,22,39.79541475,"Czech Republic, Silesia, Hrubý Jeseník Mts., Karlov pod Prad?dem (distr. Bruntál): central part of the Velká kotlina glacial cirque, calcareous phyllite rocks","50°03'20""N","17°14'07""E",1300,"O. Knápek, V. Grulich, P. Šmarda",lh-1,B.p.,0.672767829,0.545711719,0.681666352,1.303401687,0.986945926,0.418682686,Šmarda et al. 2019,n,Šmarda et al. 2019
144490-1,Phyteuma spicatum,L.,Phyteuma spicatum,L.,Phyteuma spicatum L.,2.22,1.11,2172.08,1086.04,1086.04,2,22,40.29454323,"Czech Republic, Moravia, Bernartice nad Odrou (distr. Nový Ji?ín): 1.1 km NNW of the church in the village, under trees at fringe of a small meadow","49°37'07""N","17°56'39""E",263,O. Knápek,lh-1,B.p.,0.676130683,0.381696426,0.702962714,0.579346305,0.96183008,0.658839839,Šmarda et al. 2019,n,Šmarda et al. 2019
237848-1,Picris hieracioides,L.,Picris hieracioides,L.,Picris hieracioides L.,2.3,1.15,2245.79,1122.89,1122.89,2,10,39.05605246,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): grounds of the former military barracks, 650 m WSW of the church in the village, ruderal grassland","49°15'01""N","16°34'23""E",311,O. Knápek,lh-1,B.p.,0.744822284,0.599495994,0.726819076,1.278749866,1.024830043,0.698820764,Šmarda et al. 2019,n,Šmarda et al. 2019
