kew_id,Number,PrimeValue,EntryNumberQualifier,taxon_name,taxon_name_Stace,authors_Stace,Full name,pg_2C,pg_1C,Mbp_2C,Mbp_1C,PublishedPloidyLevel,AcceptedPloidyLevel,PloidyFootnoteID,PublishedChromosomeNumber,AcceptedChromosomeNumber,ChromosomeFootnoteID,Lifecycle,NewAPGFamily,Order,HigherGroup,EstimationMethod,Standard species,Reference,Highest level,Peridophyte Group,from GB material,DB
714633-1,784,TRUE,a,Thalictrum minus L.,Thalictrum minus,L.,Thalictrum minus,1.39,0.695,681.1,340.55,,,p,,,n,P,Ranunculaceae,Ranunculales,E,FC:PI,Gallus,"Soza VL, Haworth KL, Di Stilio VS. 2013.  Timing and consequences of recurrent polyploidy in Meadow-Rues (Thalictrum, Ranunculaceae). Molecular Biology and Evolution 30: 1940-1954.",Angiosperm,,n,C-ValueDB
290477-1,599,TRUE,a,Thlaspi arvense L.,Thlaspi arvense,L.,Thlaspi arvense,1.04,0.52,509.6,254.8,2,2,,14,14,,,Brassicaceae,Brassicales,E,FC:PI,Raphanus sativus cv. 'Voran',"Lysák MA, Koch MA, Beaulieu JM, Meister A, Leitch IJ. 2009. The dynamic ups and downs of genome size evolution in Brassicaceae. Molecular Biology and Evolution 26: 85-98.",Angiosperm,,n,C-ValueDB
263956-1,,,,Thuja occidentalis L.,Thuja occidentalis,L.,Thuja occidentalis,24.7605317,12.38026585,12107.9,6053.95,,,,,,,,Cupressaceae,Conifers II,,,,,Gymnosperm,,NA,C-ValueDB
60443333-2,,,,Thuja plicata Donn ex D. Don,Thuja plicata,Donn ex D. Don,Thuja plicata,25.73251534,12.86625767,12583.2,6291.6,,,,,,,,Cupressaceae,Conifers II,,,,,Gymnosperm,,NA,C-ValueDB
461765-1,290,TRUE,a,Thymus vulgaris L.,Thymus vulgaris,L.,Thymus vulgaris,1.54,0.77,754.6,377.3,,,p,48,48,o,P,Lamiaceae,Lamiales,E,FC:?,Petunia hybrida cv. 'PxPc6',"Marie D, Brown SC. 1993. A cytometric exercise in plant DNA histograms, with 2C values for 70 species. Biological Cell 78: 41-51.",Angiosperm,,n,C-ValueDB
849502-1,118,TRUE,a,Torilis arvensis (Huds.) Link,Torilis arvensis,(Huds.) Link,Torilis arvensis,4,2,1960,980,2,2,,12,12,,A,Apiaceae,Apiales,E,Fe,Daucus carota subsp. carota,Le Coq C et al. 1978. La quantite d'ADN nucleaire & la garniture chromosomique chez quelques ombelliferes.  Actes 2e Sympos. Internat.  sur  Ombelliferes.  'Contributions pluridisciplinairesa la systematique'.  Perpignan 281-291.,Angiosperm,,n,C-ValueDB
849533-1,118,TRUE,a,Torilis japonica (Houtt.) DC.,Torilis japonica,(Houtt.) DC.,Torilis japonica,4.6,2.3,2254,1127,2,2,,12,12,,A,Apiaceae,Apiales,E,Fe,Daucus carota subsp. carota,Le Coq C et al. 1978. La quantite d'ADN nucleaire & la garniture chromosomique chez quelques ombelliferes.  Actes 2e Sympos. Internat.  sur  Ombelliferes.  'Contributions pluridisciplinairesa la systematique'.  Perpignan 281-291.,Angiosperm,,n,C-ValueDB
849545-1,118,TRUE,a,Torilis nodosa (L.) Gaertn.,Torilis nodosa,(L.) Gaertn.,Torilis nodosa,3.2,1.6,1568,784,2,2,,22,22,,A,Apiaceae,Apiales,E,Fe,Daucus carota subsp. carota,Le Coq C et al. 1978. La quantite d'ADN nucleaire & la garniture chromosomique chez quelques ombelliferes.  Actes 2e Sympos. Internat.  sur  Ombelliferes.  'Contributions pluridisciplinairesa la systematique'.  Perpignan 281-291.,Angiosperm,,n,C-ValueDB
30090792-2,181,TRUE,a10,Tradescantia fluminensis Vell.,Tradescantia fluminensis,Vell.,Tradescantia fluminensis,11,5.5,5390,2695,10,10,,60,60,,P,Commelinaceae,Commelinales,M,Fe,Allium cepa assumed cv. 'Ailsa Craig',"Martínez A, Ginzo HD.  1985.  DNA content in Tradescantia. Canadian Journal of Genetics and Cytology 27: 766-775.",Angiosperm,,n,C-ValueDB
30090792-2,181,TRUE,a12,Tradescantia fluminensis Vell.,Tradescantia fluminensis,Vell.,Tradescantia fluminensis,14.4,7.2,7056,3528,12,12,,72,72,,P,Commelinaceae,Commelinales,M,Fe,Allium cepa assumed cv. 'Ailsa Craig',"Martínez A, Ginzo HD.  1985.  DNA content in Tradescantia. Canadian Journal of Genetics and Cytology 27: 766-775.",Angiosperm,,n,C-ValueDB
30090792-2,181,TRUE,a6*,Tradescantia fluminensis Vell.,Tradescantia fluminensis,Vell.,Tradescantia fluminensis,8.2,4.1,4018,2009,6x+4,,,40,40,,P,Commelinaceae,Commelinales,M,Fe,Allium cepa assumed cv. 'Ailsa Craig',"Martínez A, Ginzo HD.  1985.  DNA content in Tradescantia. Canadian Journal of Genetics and Cytology 27: 766-775.",Angiosperm,,n,C-ValueDB
30090792-2,181,TRUE,a22,Tradescantia fluminensis Vell.,Tradescantia fluminensis,Vell.,Tradescantia fluminensis,25.8,12.9,12642,6321,c. 22,,,c. 132,132,,P,Commelinaceae,Commelinales,M,Fe,Allium cepa assumed cv. 'Ailsa Craig',"Martínez A, Ginzo HD.  1985.  DNA content in Tradescantia. Canadian Journal of Genetics and Cytology 27: 766-775.",Angiosperm,,n,C-ValueDB
30042868-2,181,TRUE,a,Tradescantia virginiana L.,Tradescantia virginiana,L.,Tradescantia virginiana,86.8,43.4,42532,21266,4,4,,24,24,,P,Commelinaceae,Commelinales,M,Fe,Allium cepa assumed cv. 'Ailsa Craig',"Martínez A, Ginzo HD.  1985.  DNA content in Tradescantia. Canadian Journal of Genetics and Cytology 27: 766-775.",Angiosperm,,n,C-ValueDB
256109-1,510,TRUE,a,Tragopogon porrifolius L.,Tragopogon porrifolius,L.,Tragopogon porrifolius,6.585,3.2925,3226.65,1613.325,2,2,,12,12,,AB,Asteraceae,Asterales,E,Fe,Pisum sativum cv. 'Minerva Maple',"Pires JC, Lim KY, Kovarik A et al. 2004. Molecular cytogenetic analysis of recently evolved Tragopogon (Asteraceae) allopolyploids reveals a karyotype that is additive of the diploid progenitors. Am J Bot 91: 1022-1035.",Angiosperm,,n,C-ValueDB
256112-1,510,TRUE,a,Tragopogon pratensis L.,Tragopogon pratensis,L.,Tragopogon pratensis,5.54,2.77,2714.6,1357.3,2,2,,12,12,,AB,Asteraceae,Asterales,E,Fe,Pisum sativum cv. 'Minerva Maple',"Pires JC, Lim KY, Kovarik A et al. 2004. Molecular cytogenetic analysis of recently evolved Tragopogon (Asteraceae) allopolyploids reveals a karyotype that is additive of the diploid progenitors. Am J Bot 91: 1022-1035.",Angiosperm,,n,C-ValueDB
17232430-1,9,,,Trichomanes speciosum Willd.,Trichomanes speciosum,Willd.,Trichomanes speciosum,21.46,10.73,10517.85,5258.925,,,,144,144,o,,Hymenophyllaceae,,,Fe,G,"Obermayer R, Leitch IJ, Hanson L, Bennett MD. 2002. Nuclear DNA C-values in 30 species double the familial representation in pteridophytes. Annals of Botany 90: 209-217",Peridophyte,Ferns,n,C-ValueDB
522827-1,534,TRUE,anew,Trifolium alexandrinum L.,Trifolium alexandrinum,L.,Trifolium alexandrinum,1.108,0.554,542.92,271.46,2,2,,16,16,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
522881-1,534,TRUE,anew,Trifolium arvense L.,Trifolium arvense,L.,Trifolium arvense,0.77,0.385,377.3,188.65,2,2,,14,14,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
522892-1,534,TRUE,a,Trifolium aureum Pollich.,Trifolium aureum,Pollich.,Trifolium aureum,0.756,0.378,370.44,185.22,2,2,,16,16,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
522975-1,534,TRUE,anew,Trifolium campestre Schreb.,Trifolium campestre,Schreb.,Trifolium campestre,0.742,0.371,363.58,181.79,2,2,,14,14,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523099-1,534,TRUE,anew,Trifolium dubium Sibth.,Trifolium dubium,Sibth.,Trifolium dubium,1.46,0.73,715.4,357.7,4,4,,28,28,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523154-1,534,TRUE,anew,Trifolium fragiferum L.,Trifolium fragiferum,L.,Trifolium fragiferum,1.074,0.537,526.26,263.13,2,2,,16,16,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523184-1,534,TRUE,a,Trifolium glomeratum L.,Trifolium glomeratum,L.,Trifolium glomeratum,0.784,0.392,384.16,192.08,2,2,,16,16,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523218-1,534,TRUE,a,Trifolium hirtum All.,Trifolium hirtum,All.,Trifolium hirtum,1.368,0.684,670.32,335.16,2,2,,10,10,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
30240399-2,126,TRUE,a4?,Trifolium hybridum L.,Trifolium hybridum,L.,Trifolium hybridum,3.2,1.6,1568,784,4?,,z,32?,,o,P,Fabaceae,Fabales,E,Fe,Allium cepa cv. 'Ailsa Craig',Kuriyan N. 1984. (Unpublished values communicated by R.K. Narayan).,Angiosperm,,n,C-ValueDB
30240399-2,534,TRUE,anew2,Trifolium hybridum L.,Trifolium hybridum,L.,Trifolium hybridum,1.244,0.622,609.56,304.78,2,2,,16,16,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523237-1,534,TRUE,anew,Trifolium incarnatum L.,Trifolium incarnatum,L.,Trifolium incarnatum,1.334,0.667,653.66,326.83,2,2,,14,14,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523361-1,534,TRUE,anew,Trifolium medium L.,Trifolium medium,L.,Trifolium medium,6.45,3.225,3160.5,1580.25,10,10,,80,80,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523506-1,634,TRUE,a,Trifolium pannonicum Jacq.,Trifolium pannonicum,Jacq.,Trifolium pannonicum,11.57,5.785,5669.3,2834.65,,,p,,,n,P,Fabaceae,Fabales,E,FC:PI,Petunia hybrida cv. 'PxPc6',"Siljak-Yakovlev S, Pustahija F, Šolic EM, Bogunic F, Muratovic E, Bašic N, Catrice O, Brown SC. 2010. Towards a genome size and chromosome number database of Balkan flora: C-values in 343 taxa with novel values for 242. Advanced Science Letters 3: 190-213",Angiosperm,,n,C-ValueDB
523575-1,534,TRUE,anew,Trifolium pratense L.,Trifolium pratense,L.,Trifolium pratense,0.854,0.427,418.46,209.23,2,2,,14,14,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523626-1,776,TRUE,a,Trifolium repens L.,Trifolium repens,L.,Trifolium repens,2.12,1.06,1038.8,519.4,4,4,,32,32,,P,Fabaceae,Fabales,E,FC:PI,Petunia hybrida cv. 'PxPc6',"Pustahija F, Brown SC, Bogunic F, Bašic N, Muratovic E, Ollier S, Hidalgo O, Bourge M, Stevanovic V, Sijak-Yakovev S. 2013.  Small genomes dominate in plants growing on serpentine soils in West Balkans, an exhaustive study of 8 habitats covering 308 taxa.",Angiosperm,,n,C-ValueDB
523627-1,534,TRUE,anew,Trifolium resupinatum L.,Trifolium resupinatum,L.,Trifolium resupinatum,1.038,0.519,508.62,254.31,2,2,,16,16,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523751-1,534,TRUE,a,Trifolium striatum L.,Trifolium striatum,L.,Trifolium striatum,0.76,0.38,372.4,186.2,2,2,,14,14,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523761-1,534,TRUE,a,Trifolium subterraneum L.,Trifolium subterraneum,L.,Trifolium subterraneum,1.11,0.555,543.9,271.95,2,2,,16,16,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
523788-1,534,TRUE,a,Trifolium tomentosum L.,Trifolium tomentosum,L.,Trifolium tomentosum,1.038,0.519,508.62,254.31,2,2,,16,16,,,Fabaceae,Fabales,E,FC:PI,Trifolium repens cv. 'Milo',"Vižintin L, Javornik B, Bohanec B. 2006. Genetic characterization of selected Trifolium species as revealed by nuclear DNA content and ITS rDNA region analysis. Plant Science 170: 859-866.",Angiosperm,,n,C-ValueDB
258178-2,829,TRUE,a,Triglochin maritima L.,Triglochin maritima,L.,Triglochin maritima,2.408163265,1.204081633,1180,590,8,8,z,48,48,o,P,Juncaginaceae,Alismatales,M,FC:PI,Pisum sativum cv. 'Ctirad',"Šmarda P, Bureš P, Horová L, Leitch IJ, Mucina L, Pacini E, Tichý L, Grulich V, Rotreklová O. 2014.  Ecological and evolutionary significance of genomic GC content diversity in monocots. Proceedings of the National Academy of Sciences 111: E4096-E4102.",Angiosperm,,n,C-ValueDB
256507-1,525,TRUE,a4,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum,(L.) W.D.J. Koch,Tripleurospermum maritimum,9.22,4.61,4517.8,2258.9,4,4,,36,36,,AB,Asteraceae,Asterales,E,FC:PI,Petunia hybrida cv. 'PxPc6',"Garcia S, Inceer H, Garnatje T, Valles J. 2005. Genome size variation in some representatives of the genus Tripleurospermum. Biologia Plantarum 49: 381-387.",Angiosperm,,n,C-ValueDB
256507-1,32,TRUE,a2,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum,(L.) W.D.J. Koch,Tripleurospermum maritimum,5.2,2.6,2548,1274,2,2,,18,18,,P,Asteraceae,Asterales,E,Fe,Allium cepa cv. 'Ailsa Craig',"Nagl W, Ehrendorfer F. 1974. DNA content, heterochromatin, mitotic index, and growth in perennial and annual Anthemidea (Asteraceae). Plant Systematics and Evolution 123: 35-54.",Angiosperm,,n,C-ValueDB
425194-1,154,TRUE,a,Trisetum flavescens (L.) P. Beauv.,Trisetum flavescens,(L.) P. Beauv.,Trisetum flavescens,5.2,2.6,2548,1274,,,p,-,,n,P,Poaceae,Poales,M,Fe,Pisum sativum cv. 'Minerva Maple',Band SR. (pers. comm. 1984).,Angiosperm,,y,C-ValueDB
542693-1,829,TRUE,a2,Triteleia laxa Benth.,Triteleia laxa,Benth.,Triteleia laxa,11.51632653,5.758163265,5643,2821.5,2,2,z,16,16,o,P,Asparagaceae,Asparagales,M,FC:PI,Caryota mitis,"Šmarda P, Bureš P, Horová L, Leitch IJ, Mucina L, Pacini E, Tichý L, Grulich V, Rotreklová O. 2014.  Ecological and evolutionary significance of genomic GC content diversity in monocots. Proceedings of the National Academy of Sciences 111: E4096-E4102.",Angiosperm,,n,C-ValueDB
542693-1,380,TRUE,a4,Triteleia laxa Benth.,Triteleia laxa,Benth.,Triteleia laxa,21.295,10.6475,10434.55,5217.275,4,4,z,28,,o,P,Asparagaceae,Asparagales,M,FC:PI,Allium cepa cv. 'Ailsa Craig',"Hanson L, Brown RL, Boyd A, Johnson MAT, Bennett MD. 2003. First nuclear DNA C-values for 28 angiosperm genera. Annals of Botany 91: 1-8",Angiosperm,,y,C-ValueDB
310974-2,85,TRUE,a,Tropaeolum majus L.,Tropaeolum majus,L.,Tropaeolum majus,2.8,1.4,1372,686,2,2,,28,28,,A,Tropaeolaceae,Brassicales,E,Fe,Allium cepa cv. 'Ailsa Craig',Nagl W. 1976. Early embryogenesis in Tropaeolum majus L. - Evolution of DNA content and polyteny in the suspensor. Plant Science Letters 7: 1-6.,Angiosperm,,n,C-ValueDB
310974-2,772,TRUE,a4,Tropaeolum majus L.,Tropaeolum majus,L.,Tropaeolum majus,4.709183673,2.354591837,2307.5,1153.75,4,4,,,,n,A,Tropaeolaceae,Brassicales,E,FC:PI,Pisum Ctirad 8.02,"Veselý P, Bureš P, Šmarda P. 2013.  Nutrient reserves may allow for genome size increase: evidence from comparison of geophytes and their sister non-geophytic relatives. Annals of Botany 112: 1193-1200",Angiosperm,,n,C-ValueDB
264005-1,,,,Tsuga canadensis (L.) Carrière,Tsuga canadensis,(L.) Carrière,Tsuga canadensis,37.27607362,18.63803681,18228,9114,,,,,,,,Pinaceae,Pinales,,,,,Gymnosperm,,NA,C-ValueDB
260297-2,,,,Tsuga heterophylla (Raf.) Sarg.,Tsuga heterophylla,(Raf.) Sarg.,Tsuga heterophylla,34.47034765,17.23517382,16856,8428,,,,,,,,Pinaceae,Pinales,,,,,Gymnosperm,,NA,C-ValueDB
543068-1,2,TRUE,a,Tulipa saxatilis Sieber ex Spreng.,Tulipa saxatilis,Sieber ex Spreng.,Tulipa saxatilis,68.8,34.4,33712,16856,3,3,z,36,36,o,P,Liliaceae,Liliales,M,Fe,Allium cepa cv. 'Ailsa Craig',"Bennett MD, Smith JB. 1976. Nuclear DNA amounts in angiosperms. Philosophical Transactions of the Royal Society of London Series B-Biological Sciences 274: 227-274.",Angiosperm,,n,C-ValueDB
543068-1,619,TRUE,a3,Tulipa saxatilis Sieber ex Spreng.,Tulipa saxatilis,Sieber ex Spreng.,Tulipa saxatilis,93.1,46.55,45619,22809.5,3,3,z,,,n,P,Liliaceae,Liliales,M,FC:PI,Clivia miniata,"Zonneveld BJM. 2009. The systematic value of nuclear genome size for ""all'' species of Tulipa L. (Liliaceae). Plant Systematics and Evolution 281: 217-245.",Angiosperm,,n,C-ValueDB
290916-1,599,TRUE,a,Turritis glabra L.,Turritis glabra,L.,Turritis glabra,0.48,0.24,235.2,117.6,2,2,,12,12,,,Brassicaceae,Brassicales,E,FC:PI,Raphanus sativus cv. 'Voran',"Lysák MA, Koch MA, Beaulieu JM, Meister A, Leitch IJ. 2009. The dynamic ups and downs of genome size evolution in Brassicaceae. Molecular Biology and Evolution 26: 85-98.",Angiosperm,,n,C-ValueDB
256904-1,776,TRUE,a,Tussilago farfara L.,Tussilago farfara,L.,Tussilago farfara,3.33,1.665,1631.7,815.85,2,2,,60,60,,P,Asteraceae,Asterales,E,FC:PI,Petunia hybrida cv. 'PxPc6',"Pustahija F, Brown SC, Bogunic F, Bašic N, Muratovic E, Ollier S, Hidalgo O, Bourge M, Stevanovic V, Sijak-Yakovev S. 2013.  Small genomes dominate in plants growing on serpentine soils in West Balkans, an exhaustive study of 8 habitats covering 308 taxa.",Angiosperm,,n,C-ValueDB
259280-2,829,TRUE,a,Typha angustifolia L.,Typha angustifolia,L.,Typha angustifolia,0.460204082,0.230102041,225.5,112.75,2,2,z,30,30,o,P,Typhaceae,Poales,M,FC:PI,Solanum lycopersicum 'Stupicke polni rane',"Šmarda P, Bureš P, Horová L, Leitch IJ, Mucina L, Pacini E, Tichý L, Grulich V, Rotreklová O. 2014.  Ecological and evolutionary significance of genomic GC content diversity in monocots. Proceedings of the National Academy of Sciences 111: E4096-E4102.",Angiosperm,,n,C-ValueDB
836870-1,154,TRUE,a,Typha latifolia L.,Typha latifolia,L.,Typha latifolia,0.6,0.3,294,147,2,2,z,30,30,o,P,Typhaceae,Poales,M,Fe,Zea mays cv. W64A,Band SR. (pers. comm. 1984).,Angiosperm,,y,C-ValueDB
524303-1,154,TRUE,a,Ulex gallii Planch.,Ulex gallii,Planch.,Ulex gallii,5.8,2.9,2842,1421,,,p,80,80,o,P,Fabaceae,Fabales,E,Fe,Zea mays cv. W64A,Band SR. (pers. comm. 1984).,Angiosperm,,y,C-ValueDB
302887-2,776,TRUE,a,Ulmus glabra Huds.,Ulmus glabra,Huds.,Ulmus glabra,3.98,1.99,1950.2,975.1,4,4,,56,56,,P,Ulmaceae,Rosales,E,FC:PI,Pisum sativum cv. 'Express Long',"Pustahija F, Brown SC, Bogunic F, Bašic N, Muratovic E, Ollier S, Hidalgo O, Bourge M, Stevanovic V, Sijak-Yakovev S. 2013.  Small genomes dominate in plants growing on serpentine soils in West Balkans, an exhaustive study of 8 habitats covering 308 taxa.",Angiosperm,,n,C-ValueDB
856890-1,585,TRUE,a,Ulmus minor Mill.,Ulmus minor,Mill.,Ulmus minor,4.25,2.125,2082.5,1041.25,,,p,-,,n,P,Ulmaceae,Rosales,E,FC:PI,Zea mays cv. CE-777,"Loureiro J, Rodriguez E, Gomes A, Santos C. 2007. Genome size estimations on Ulmus minor Mill., Ulmus glabra Huds., and Celtis australis L. using flow cytometry. Plant Biology 9: 541-544.",Angiosperm,,n,C-ValueDB
260630-2,158,TRUE,a,Urtica dioica L.,Urtica dioica,L.,Urtica dioica,3.2,1.6,1568,784,4,4,,52,52,,P,Urticaceae,Rosales,E,Fe,Zea mays cv. W64A,"Mowforth MA.1986.  Variation in nuclear DNA amounts in flowering plants:  an ecological analysis. PhD. Thesis, University of Sheffield.  Specific reference for Poa annua in Mowforth MA and Grime JP.  1989.  Intra-Population Variation in Nuclear DNA Amount",Angiosperm,,y,C-ValueDB
857987-1,2,TRUE,a,Urtica urens L.,Urtica urens,L.,Urtica urens,0.6,0.3,294,147,,,p,-,,n,A,Urticaceae,Rosales,E,Fe,Senecio vulgaris (PBI population),"Bennett MD, Smith JB. 1976. Nuclear DNA amounts in angiosperms. Philosophical Transactions of the Royal Society of London Series B-Biological Sciences 274: 227-274.",Angiosperm,,n,C-ValueDB
526603-1,535,TRUE,a,Utricularia australis R. Br.,Utricularia australis,R. Br.,Utricularia australis,0.358,0.179,175.42,87.71,,,p,-,,n,P,Lentibulariaceae,Lamiales,E,CIA,Pisum sativum cv. 'Kleine Rheinländerin',"Greilhuber J, Borsch T, Müller K, Worberg A, Porembski S, Barthlott W. 2006. Smallest angiosperm genomes found in Lentibulariaceae with chromosomes of bacterial size. Plant Biology 8: 770-777",Angiosperm,,n,C-ValueDB
526644-1,797,TRUE,a,Utricularia bremii Heer ex Koell.,Utricularia bremii,Heer ex Koell.,Utricularia bremii,0.610204082,0.305102041,299,149.5,,,p,36,36,o,P,Lentibulariaceae,Lamiales,E,FC:PI,Carex acutiformis,"Veleba A, Bureš P, Adamec L, Šmarda P, Lipnerová I, Horová L. 2014.  Genome size and genomic GC content evolution in the miniature genome-sized family Lentibulariaceae. New Phytologist 203: 22-28",Angiosperm,,n,C-ValueDB
262047-2,797,TRUE,a,Utricularia intermedia Hayne,Utricularia intermedia,Hayne,Utricularia intermedia,0.414285714,0.207142857,203,101.5,,,p,44,44,o,P,Lentibulariaceae,Lamiales,E,FC:PI,Carex acutiformis,"Veleba A, Bureš P, Adamec L, Šmarda P, Lipnerová I, Horová L. 2014.  Genome size and genomic GC content evolution in the miniature genome-sized family Lentibulariaceae. New Phytologist 203: 22-28",Angiosperm,,n,C-ValueDB
